PREMIÈRE	ADJ	premier
Je	PRON	je
ne	ADV	ne
pouvais	VERB	pouvoir
en	PRON	en
croire	VERB	croire
mes	DET	mon
oreilles	NOUN	oreille
.	PUNCT	.
Un	DET	un
homme	NOUN	homme
marié	VERB	marier
avec	ADP	avec
une	DET	un
femme	NOUN	femme
si	ADV	si
charmante	ADJ	charmant
,	PUNCT	,
(	PUNCT	(
car	CCONJ	car
je	PRON	je
me	PRON	me
rappelle	VERB	rappeler
bien	ADV	bien
de	ADP	de
l	PRON	l
'	PRON	'
avoir	AUX	avoir
entrevue	VERB	entrevoir
à	ADP	à
V	NOUN	v
,	PUNCT	,
quand	SCONJ	quand
nous	PRON	nous
avons	AUX	avoir
été	VERB	être
chez	ADP	chez
m	NOUN	m
son	DET	son
père	NOUN	père
pour	ADP	pour
me	PRON	me
présenter	VERB	présenter
,	PUNCT	,
nos	DET	notre
parents	NOUN	parent
et	CCONJ	et
moi	PRON	moi
)	PUNCT	)
oublier	VERB	oublier
ainsi	ADV	ainsi
ses	DET	son
devoirs	NOUN	devoir
!	PUNCT	!
...	PUNCT	...
cela	PRON	cela
me	PRON	me
passe	VERB	passer
.	PUNCT	.
Aussi	ADV	aussi
(	PUNCT	(
et	CCONJ	et
je	PRON	je
te	PRON	te
le	PRON	le
dis	VERB	dire
dans	ADP	dans
le	DET	le
secret	NOUN	secret
)	PUNCT	)
il	PRON	il
est	AUX	être
franc-maçon	NOUN	franc-maçon
,	PUNCT	,
de	ADP	de
ces	DET	ce
gens	NOUN	gens
qui	PRON	qui
vaient	VERB	vaier
le	DET	le
diable	NOUN	diable
dans	ADP	dans
leurs	DET	leur
assemblées	NOUN	assemblée
,	PUNCT	,
sous	ADP	sous
la	DET	le
forme	NOUN	forme
d	ADP	d
'	ADP	'
un	DET	un
gros	ADJ	gros
taureau	NOUN	taureau
noir	ADJ	noir
.	PUNCT	.
Mais	CCONJ	mais
l	PRON	l
'	PRON	'
on	PRON	on
en	PRON	en
fait	VERB	faire
bien	ADV	bien
d	DET	d
'	ADP	'
autres	ADJ	autre
ici	ADV	ici
...	PUNCT	...
pour	ADP	pour
revenir	VERB	revenir
à	ADP	à
Tiennete	PROPN	Tiennete
,	PUNCT	,
cette	DET	ce
jeune	ADJ	jeune
fille	NOUN	fille
est	AUX	être
modeste	ADJ	modeste
;	PUNCT	;
elle	PRON	lui
n	ADV	n
'	ADV	'
aime	VERB	aime
pas	ADV	pas
qu	SCONJ	qu
'	SCONJ	'
on	PRON	on
la	PRON	le
recherche	VERB	recherche
;	PUNCT	;
je	PRON	je
suis	AUX	être
le	DET	le
seul	ADJ	seul
de	ADP	de
la	DET	le
maison	NOUN	maison
dont	PRON	dont
elle	PRON	lui
voit	VERB	voir
l	DET	l
'	DET	'
assiduité	NOUN	assiduité
avec	ADP	avec
plaisir	NOUN	plaisir
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
je	PRON	je
ne	ADV	ne
dis	VERB	dire
rien	PRON	rien
de	ADP	de
libre	ADJ	libre
,	PUNCT	,
que	SCONJ	que
je	PRON	je
me	PRON	me
plais	VERB	plaire
beaucoup	ADV	beaucoup
dans	ADP	dans
la	DET	le
compagnie	NOUN	compagnie
de	ADP	de
son	DET	son
pays	NOUN	pays
M	NOUN	m
Loiseau	PROPN	Loiseau
,	PUNCT	,
et	CCONJ	et
que	SCONJ	que
lorsque	SCONJ	lorsque
nous	PRON	nous
sommes	VERB	être
ensemble	ADV	ensemble
,	PUNCT	,
j	PRON	j
'	PUNCT	'
ai	VERB	avoir
la	DET	le
complaisance	NOUN	complaisance
de	ADP	de
lire	VERB	lire
haut	ADV	haut
,	PUNCT	,
pendant	ADP	pendant
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
fait	VERB	faire
son	DET	son
ouvrage	NOUN	ouvrage
.	PUNCT	.
Elle	PRON	lui
est	AUX	être
fort	ADV	fort
sensible	ADJ	sensible
:	PUNCT	:
hier	ADV	hier
,	PUNCT	,
après	ADP	après
souper	NOUN	souper
,	PUNCT	,
je	PRON	je
lui	PRON	lui
lisais	VERB	lire
un	DET	un
livre	NOUN	livre
,	PUNCT	,
où	PRON	où
se	PRON	se
trouve	VERB	trouve
l	DET	l
'	DET	'
épitre	NOUN	épitre
d	ADP	d
'	ADP	'
une	DET	un
certaine	ADJ	certain
	SPACE
Ariadne	PROPN	Ariadne
	SPACE
à	ADP	à
un	DET	un
traître	NOUN	traître
nommé	VERB	nommer
	SPACE
Thésée	PROPN	Thésée
	SPACE
,	PUNCT	,
qui	PRON	qui
l	PRON	l
'	PRON	'
avait	AUX	avoir
abandonnée	VERB	abandonner
dans	ADP	dans
une	DET	un
île	NOUN	île
déserte	ADJ	désert
:	PUNCT	:
au	ADP	au
milieu	NOUN	milieu
de	ADP	de
ma	DET	mon
lecture	NOUN	lecture
,	PUNCT	,
je	PRON	je
levai	VERB	lever
les	DET	le
yeux	NOUN	oeil
sur	ADP	sur
Tiennete	PROPN	Tiennete
,	PUNCT	,
et	CCONJ	et
je	PRON	je
la	PRON	le
vis	VERB	voir
toute	ADJ	tout
en	ADP	en
larmes	NOUN	larme
.	PUNCT	.
ô	NOUN	ö
mon	DET	mon
dieu	NOUN	dieu
!	PUNCT	!
Qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
était	AUX	être
aimable	ADJ	aimable
comme	ADP	comme
ça	PRON	cela
!	PUNCT	!
En	ADP	en
vérité	NOUN	vérité
...	PUNCT	...
mais	CCONJ	mais
elle	PRON	lui
sert	VERB	servir
.	PUNCT	.
Elle	PRON	lui
me	PRON	me
fait	AUX	faire
quelquefois	ADV	quelquefois
songer	VERB	songer
à	ADP	à
Marie-Jeanne	PROPN	Marie-Jeanne
;	PUNCT	;
ton	DET	ton
aimable	ADJ	aimable
maîtresse	NOUN	maîtresse
est	AUX	être
du	ADP	de
même	ADJ	même
caractère	NOUN	caractère
que	SCONJ	que
Tiennete	PROPN	Tiennete
.	PUNCT	.
Que	SCONJ	que
je	PRON	je
te	PRON	te
trouve	VERB	trouve
heureux	ADJ	heureux
!	PUNCT	!
...	PUNCT	...
crois	VERB	croire
-	PRON	-
tu	PRON	tu
que	SCONJ	que
si	SCONJ	si
Laurote	PROPN	Laurote
était	AUX	être
moins	ADV	moins
jeune	ADJ	jeune
,	PUNCT	,
elle	PRON	lui
vaudrait	VERB	valoir
Marie-Jeanne	PROPN	Marie-Jeanne
?	PUNCT	?
Mais	CCONJ	mais
ne	ADV	ne
m	PRON	m
'	PRON	'
en	PRON	en
parle	VERB	parle
pas	ADV	pas
.	PUNCT	.
Je	PRON	je
t	PRON	t
'	PRON	'
écris	VERB	écrire
comme	ADP	comme
à	ADP	à
bâtons	NOUN	bâton
rompus	VERB	rompre
,	PUNCT	,
et	CCONJ	et
je	PRON	je
quitte	VERB	quitte
quand	SCONJ	quand
je	PRON	je
n	ADV	n
'	ADV	'
ai	VERB	avoir
plus	ADV	plus
rien	PRON	rien
à	ADP	à
dire	VERB	dire
.	PUNCT	.
Bonsoir	NOUN	bonsoir
,	PUNCT	,
mon	DET	mon
Pierre	PROPN	Pierre
;	PUNCT	;
aime	VERB	aime
toujours	ADV	toujours
bien	ADV	bien
,	PUNCT	,
ton	DET	ton
fidèle	ADJ	fidèle
Edmond	PROPN	Edmond
.	PUNCT	.
	SPACE	
	 	 Lettre	NOUN	lettre
6	NUM	6
.	PUNCT	.
26	NUM	26
mai	NOUN	mai
,	PUNCT	,
jour	NOUN	jour
de	ADP	de
s	NOUN	s
Pelerin	PROPN	Pelerin
.	PUNCT	.
Pierrot	NOUN	pierrot
à	ADP	à
Edmond	PROPN	Edmond
.	PUNCT	.

	SPACE		
	 mes	DET	mon
sentiments	NOUN	sentiment
sur	ADP	sur
la	DET	le
servitude	NOUN	servitude
à	ADP	à
la	DET	le
ville	NOUN	ville
.	PUNCT	.

	SPACE	
	
celle-ci	PRON	celui-ci
,	PUNCT	,
mon	DET	mon
Edmond	PROPN	Edmond
,	PUNCT	,
est	VERB	être
pour	ADP	pour
répondre	VERB	répondre
à	ADP	à
la	DET	le
tienne	PRON	tienne
,	PUNCT	,
qui	PRON	qui
me	PRON	me
donne	VERB	donne
bien	ADV	bien
à	ADP	à
penser	VERB	penser
:	PUNCT	:
c	PRON	c
'	PRON	'
est	AUX	être
ce	PRON	ce
qui	PRON	qui
fait	VERB	faire
que	SCONJ	que
je	PRON	je
n	ADV	n
'	ADV	'
ai	AUX	avoir
pas	ADV	pas
osé	VERB	oser
la	PRON	le
montrer	VERB	montrer
à	ADP	à
notre	DET	notre
père	NOUN	père
,	PUNCT	,
ni	CCONJ	ni
même	ADV	même
à	ADP	à
notre	DET	notre
mère	NOUN	mère
;	PUNCT	;
car	CCONJ	car
tu	PRON	tu
sais	VERB	savoir
comme	SCONJ	comme
ils	PRON	il
sont	AUX	être
délicats	ADJ	délicat
sur	ADP	sur
l	DET	l
'	DET	'
honneur	NOUN	honneur
;	PUNCT	;
et	CCONJ	et
la	DET	le
fréquentation	NOUN	fréquentation
avec	ADP	avec
Tiennete	PROPN	Tiennete
ne	ADV	ne
leur	PRON	leur
ferait	VERB	faire
pas	ADV	pas
plaisir	NOUN	plaisir
;	PUNCT	;
et	CCONJ	et
tu	PRON	tu
sens	VERB	sentir
bien	ADV	bien
que	SCONJ	que
s	SCONJ	s
'	SCONJ	'
ils	PRON	il
se	PRON	se
sont	AUX	être
opposés	VERB	opposer
à	ADP	à
l	DET	l
'	DET	'
inclination	NOUN	inclination
que	SCONJ	que
tu	PRON	tu
commençais	VERB	commencer
à	ADP	à
te	PRON	te
sentir	VERB	sentir
pour	ADP	pour
notre	DET	notre
cousine	NOUN	cousin
Laurote	PROPN	Laurote
,	PUNCT	,
et	CCONJ	et
ça	PRON	cela
,	PUNCT	,
parce	SCONJ	parce
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
est	AUX	être
de	ADP	de
village	NOUN	village
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
te	PRON	te
faut	VERB	falloir
un	DET	un
établissement	NOUN	établissement
de	ADP	de
ville	NOUN	ville
,	PUNCT	,
ils	PRON	il
s	PRON	s
'	PRON	'
éloigneroient	VERB	éloigneroier
encore	ADV	encore
bien	ADV	bien
plus	ADV	plus
de	ADP	de
tes	DET	ton
sentiments	NOUN	sentiment
,	PUNCT	,
si	SCONJ	si
tu	PRON	tu
allais	VERB	aller
t	PRON	t
'	PRON	'
enmouracher	VERB	enmouracher
d	ADP	d
'	ADP	'
une	DET	un
servante	NOUN	servante
:	PUNCT	:
et	CCONJ	et
tant	ADV	tant
s	PRON	s
'	PRON	'
en	PRON	en
faut	VERB	falloir
que	SCONJ	que
je	PRON	je
méprise	VERB	méprendre
personne	PRON	personne
,	PUNCT	,
tu	PRON	tu
le	PRON	le
sais	VERB	savoir
bien	ADV	bien
;	PUNCT	;
mais	CCONJ	mais
quand	SCONJ	quand
une	DET	un
fille	NOUN	fille
a	AUX	avoir
servi	VERB	servir
dans	ADP	dans
les	DET	le
villes	NOUN	ville
,	PUNCT	,
vois	VERB	voir
-	PRON	-
tu	PRON	tu
,	PUNCT	,
mon	DET	mon
Edmond	PROPN	Edmond
,	PUNCT	,
ça	PRON	cela
lui	PRON	lui
donne	VERB	donne
un	DET	un
mauvais	ADJ	mauvais
chapeau	NOUN	chapeau
:	PUNCT	:
mon	DET	mon
père	NOUN	père
et	CCONJ	et
ma	DET	mon
mère	NOUN	mère
nous	PRON	nous
l	PRON	l
'	PRON	'
ont	AUX	avoir
dit	VERB	dire
cent	NUM	cent
et	CCONJ	et
cent	NUM	cent
fois	NOUN	fois
;	PUNCT	;
et	CCONJ	et
par	ADP	par
ainsi	ADV	ainsi
,	PUNCT	,
comme	SCONJ	comme
tu	PRON	tu
me	PRON	me
l	PRON	l
'	PRON	'
as	AUX	avoir
marqué	VERB	marquer
toi	PRON	toi
-	PRON	-
même	PRON	même
dans	ADP	dans
une	PRON	un
des	ADP	de
tiennes	NOUN	tienne
,	PUNCT	,
un	DET	un
bon	ADJ	bon
garçon	NOUN	garçon
de	ADP	de
charrue	NOUN	charrue
,	PUNCT	,
une	DET	un
moissoneuse	NOUN	moissoneuse
dans	ADP	dans
nos	DET	notre
quartiers	NOUN	quartier
,	PUNCT	,
une	DET	un
fille	NOUN	fille
que	PRON	que
l	PRON	l
'	PRON	'
on	PRON	on
prend	VERB	prendre
pour	ADP	pour
aider	VERB	aider
dans	ADP	dans
le	DET	le
ménage	NOUN	ménage
,	PUNCT	,
n	ADV	n
'	ADV	'
ont	VERB	avoir
rien	PRON	rien
à	ADP	à
se	PRON	se
reprocher	VERB	reprocher
;	PUNCT	;
car	CCONJ	car
ils	PRON	il
font	VERB	faire
comme	ADP	comme
les	DET	le
enfants	NOUN	enfant
de	ADP	de
la	DET	le
maison	NOUN	maison
:	PUNCT	:
mais	CCONJ	mais
,	PUNCT	,
vertuguié	PROPN	vertuguié
!	PUNCT	!
Une	DET	un
servante	NOUN	servante
à	ADP	à
la	DET	le
ville	NOUN	ville
,	PUNCT	,
un	DET	un
laquais	NOUN	laquais
à	ADP	à
livrée	NOUN	livrée
,	PUNCT	,
tous	ADJ	tout
ceux	PRON	celui
-là	PRON	-là
qui	PRON	qui
font	VERB	faire
des	DET	un
choses	NOUN	chose
basses	ADJ	bas
,	PUNCT	,
ou	CCONJ	ou
qui	PRON	qui
en	PRON	en
souffrent	VERB	souffrir
,	PUNCT	,
ça	PRON	cela
répugne	VERB	répugne
,	PUNCT	,
Edmond	PROPN	Edmond
,	PUNCT	,
ça	PRON	cela
répugne	VERB	répugne
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
des	DET	un
gens	NOUN	gens
de	ADP	de
cœur	NOUN	cœur
ne	ADV	ne
se	PRON	se
ravalent	VERB	ravaler
jamais	ADV	jamais
jusqu	ADP	jusqu
'	ADP	'
à	ADP	à
ça	PRON	cela
.	PUNCT	.
Je	PRON	je
plains	VERB	plaindre
cette	DET	ce
pauvre	ADJ	pauvre
fille	NOUN	fille
-là	NOUN	-là
,	PUNCT	,
si	SCONJ	si
tant	ADV	tant
est	VERB	être
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
soit	AUX	être
de	ADP	de
quelque	DET	quelque
chose	NOUN	chose
,	PUNCT	,
et	CCONJ	et
il	PRON	il
faut	VERB	falloir
lui	PRON	lui
faire	VERB	faire
politesse	NOUN	politesse
;	PUNCT	;
mais	CCONJ	mais
point	NOUN	point
d	ADP	d
'	ADP	'
accointance	NOUN	accointance
trop	ADV	trop
forte	ADJ	fort
.	PUNCT	.
La	DET	le
Mademoiselle	NOUN	mademoiselle
Manon	PROPN	Manon
est	AUX	être
une	DET	un
drôle	ADJ	drôle
de	ADP	de
fille	NOUN	fille
;	PUNCT	;
mais	CCONJ	mais
que	PRON	que
te	PRON	te
font	VERB	faire
toutes	ADJ	tout
ces	DET	ce
fierpeteries	NOUN	fierpeterie
?	PUNCT	?
Quand	SCONJ	quand
Madame	NOUN	monsieur
Parangon	PROPN	Parangon
sera	AUX	être
de	ADP	de
retour	NOUN	retour
,	PUNCT	,
tu	PRON	tu
n	ADV	n
'	ADV	'
auras	VERB	avoir
plus	ADV	plus
que	SCONJ	que
faire	VERB	faire
à	ADP	à
cette	DET	ce
pimpete	NOUN	pimpete
-là	NOUN	-là
,	PUNCT	,
qui	PRON	qui
se	PRON	se
croit	VERB	croire
sortie	VERB	sortir
de	ADP	de
la	DET	le
côte	NOUN	côte
de	ADP	de
s	DET	s
Louis	PROPN	Louis
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
pourtant	ADV	pourtant
a	VERB	avoir
la	DET	le
même	ADJ	même
souche	NOUN	souche
que	SCONJ	que
nous	PRON	nous
par	ADP	par
les	DET	le
	SPACE
quatrevaux	NUM	quatrevaux
	SPACE
de	ADP	de
Saint-Cyr	PROPN	Saint-Cyr
,	PUNCT	,
qui	PRON	qui
viennent	VERB	venir
de	ADP	de
ceux	PRON	celui
de	ADP	de
Nitri	PROPN	Nitri
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
,	PUNCT	,
de	ADP	de
tout	DET	tout
temps	NOUN	temps
,	PUNCT	,
se	PRON	se
sont	AUX	être
alliés	VERB	allier
à	ADP	à
notre	DET	notre
famille	NOUN	famille
.	PUNCT	.
Nous	PRON	nous
ne	ADV	ne
sommes	VERB	être
qu	ADV	qu
'	ADV	'
à	ADP	à
	SPACE
la	DET	le
quatre	PRON	quatre
	SPACE
,	PUNCT	,
et	CCONJ	et
on	PRON	on
nous	PRON	nous
méconnoît	VERB	méconnoît
déjà	ADV	déjà
!	PUNCT	!
Mais	CCONJ	mais
qu	PRON	que
'	PRON	'
est	AUX	être
-ce	PRON	-ce
que	SCONJ	que
ça	PRON	cela
nous	PRON	nous
fait	VERB	faire
?	PUNCT	?
Quant	ADV	quant
à	ADP	à
ce	PRON	ce
qui	PRON	qui
est	VERB	être
d	ADP	d
'	ADP	'
Ursule	PROPN	Ursule
,	PUNCT	,
elle	PRON	lui
se	PRON	se
plaint	VERB	plaindre
que	SCONJ	que
tu	PRON	tu
l	PRON	l
'	PRON	'
as	AUX	avoir
oubliée	VERB	oublier
:	PUNCT	:
sache	VERB	savoir
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
est	AUX	être
la	DET	le
seule	ADJ	seul
de	ADP	de
chez	ADP	chez
nous	PRON	nous
qui	PRON	qui
ait	AUX	avoir
vu	VERB	voir
ta	DET	ton
lettre	NOUN	lettre
,	PUNCT	,
avec	ADP	avec
Marie-Jeanne	PROPN	Marie-Jeanne
,	PUNCT	,
à	ADP	à
qui	PRON	qui
j	PRON	j
'	PRON	'
en	PRON	en
ai	AUX	avoir
caché	VERB	cacher
la	DET	le
fin	NOUN	fin
.	PUNCT	.
Nous	PRON	nous
t	PRON	t
'	PRON	'
embrassons	VERB	embrasser
tous	ADJ	tout
trois	PRON	trois
.	PUNCT	.
	SPACE	
	 	 Lettre	NOUN	lettre
7	NUM	7
.	PUNCT	.
24	NUM	24
juin	NOUN	juin
,	PUNCT	,
jour	NOUN	jour
de	ADP	de
la	DET	le
s	NOUN	s
Jean	PROPN	Jean
.	PUNCT	.
Edmond	PROPN	Edmond
à	ADP	à
Pierrot	PROPN	Pierrot
.	PUNCT	.

	SPACE		
	 exemple	NOUN	exemple
dangereux	ADJ	dangereux
.	PUNCT	.

	SPACE	
	
je	PRON	je
ne	ADV	ne
croyais	VERB	croire
pas	ADV	pas
,	PUNCT	,
mon	DET	mon
frère	NOUN	frère
,	PUNCT	,
avoir	AUX	avoir
donné	VERB	donner
lieu	NOUN	lieu
aux	ADP	à
craintes	NOUN	crainte
que	PRON	que
tu	PRON	tu
me	PRON	me
montres	VERB	montrer
;	PUNCT	;
je	PRON	je
les	PRON	le
regarde	VERB	regarde
comme	ADP	comme
une	DET	un
nouvelle	ADJ	nouveau
preuve	NOUN	preuve
de	ADP	de
ton	DET	ton
affection	NOUN	affection
;	PUNCT	;
mais	CCONJ	mais
tranquillise	PRON	tranquillise
-	PRON	-
toi	PRON	toi
;	PUNCT	;
Tiennete	PROPN	Tiennete
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
dangereuse	ADJ	dangereux
,	PUNCT	,
pour	ADP	pour
moi	PRON	moi
,	PUNCT	,
s	PRON	s
'	PRON	'
entend	VERB	entendre
:	PUNCT	:
cette	DET	ce
aimable	ADJ	aimable
fille	NOUN	fille
m	PRON	m
'	PRON	'
a	AUX	avoir
jugé	VERB	juger
digne	ADJ	digne
de	ADP	de
sa	DET	son
confidence	NOUN	confidence
.	PUNCT	.
Elle	PRON	lui
aime	VERB	aime
,	PUNCT	,
elle	PRON	lui
est	AUX	être
aimée	VERB	aimer
;	PUNCT	;
une	DET	un
démarche	NOUN	démarche
hardie	ADJ	hardi
,	PUNCT	,
que	PRON	que
je	PRON	je
n	ADV	n
'	ADV	'
ai	AUX	avoir
pas	ADV	pas
approuvée	VERB	approuver
,	PUNCT	,
l	PRON	l
'	PRON	'
a	AUX	avoir
mise	VERB	mettre
dans	ADP	dans
un	DET	un
état	NOUN	état
pour	ADP	pour
lequel	PRON	lequel
elle	PRON	lui
n	ADV	n
'	ADV	'
est	AUX	être
pas	ADV	pas
faite	VERB	faire
.	PUNCT	.
Je	PRON	je
vais	VERB	aller
te	PRON	te
révéler	VERB	révéler
son	DET	son
secret	NOUN	secret
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
je	PRON	je
sais	VERB	savoir
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
n	ADV	n
'	ADV	'
en	PRON	en
sera	AUX	être
pas	ADV	pas
moins	ADV	moins
sûr	ADJ	sûr
quand	SCONJ	quand
tu	PRON	tu
le	PRON	le
sauras	VERB	savoir
.	PUNCT	.
Ses	DET	son
parents	NOUN	parent
sont	VERB	être
de	ADP	de
la	DET	le
ville	NOUN	ville
d	ADP	d
'	ADP	'
Aval	PROPN	Aval
,	PUNCT	,
où	PRON	où
ils	PRON	il
sont	AUX	être
considérés	VERB	considérer
;	PUNCT	;
Tiennete	PROPN	Tiennete
a	AUX	avoir
quitté	VERB	quitter
la	DET	le
maison	NOUN	maison
de	ADP	de
ses	DET	son
père	NOUN	père
et	CCONJ	et
mère	NOUN	mère
,	PUNCT	,
à	ADP	à
cause	NOUN	cause
d	ADP	d
'	ADP	'
un	DET	un
parti	NOUN	parti
qu	PRON	que
'	PRON	'
on	PRON	on
voulait	VERB	vouloir
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
épousât	VERB	épouser
,	PUNCT	,
malgré	ADP	malgré
la	DET	le
répugnance	NOUN	répugnance
qu	PRON	que
'	PRON	'
elle	PRON	lui
témoignait	VERB	témoigner
;	PUNCT	;
on	PRON	on
ignore	VERB	ignore
où	ADV	où
elle	PRON	lui
est	VERB	être
,	PUNCT	,
comme	SCONJ	comme
tu	PRON	tu
penses	VERB	penser
bien	ADV	bien
.	PUNCT	.
Celui	PRON	celui
qu	PRON	que
'	PRON	'
elle	PRON	lui
aime	VERB	aime
l	PRON	l
'	PRON	'
a	AUX	avoir
suivie	VERB	suivre
,	PUNCT	,
mais	CCONJ	mais
sans	ADP	sans
exposer	VERB	exposer
la	DET	le
réputation	NOUN	réputation
de	ADP	de
Mademoiselle	NOUN	mademoiselle
Tiennete	PROPN	Tiennete
;	PUNCT	;
il	PRON	il
avait	AUX	avoir
prié	VERB	prier
,	PUNCT	,
dès	ADP	dès
auparavant	ADV	auparavant
la	DET	le
fuite	NOUN	fuite
de	ADP	de
sa	DET	son
maîtresse	NOUN	maîtresse
,	PUNCT	,
ses	DET	son
père	NOUN	père
et	CCONJ	et
mère	NOUN	mère
de	ADP	de
le	PRON	le
placer	VERB	placer
chez	ADP	chez
un	DET	un
procureur	NOUN	procureur
de	ADP	de
cette	DET	ce
ville-ci	NOUN	ville-ci
,	PUNCT	,
pour	ADP	pour
y	PRON	y
prendre	VERB	prendre
une	DET	un
connaissance	NOUN	connaissance
plus	ADV	plus
parfaite	ADJ	parfait
des	ADP	de
affaires	NOUN	affaire
;	PUNCT	;
et	CCONJ	et
il	PRON	il
n	ADV	n
'	ADV	'
y	PRON	y
est	AUX	être
venu	VERB	venir
que	ADV	que
quinzejours	NOUN	quinzejour
après	ADP	après
elle	PRON	lui
.	PUNCT	.
Ces	DET	ce
pauvres	ADJ	pauvre
amants	NOUN	amant
se	PRON	se
vaient	VERB	vaier
tous	ADJ	tout
les	DET	le
jours	NOUN	jour
après	ADP	après
souper	NOUN	souper
,	PUNCT	,
en	ADP	en
ma	DET	mon
présence	NOUN	présence
:	PUNCT	:
auparavant	ADV	auparavant
,	PUNCT	,
Tiennete	PROPN	Tiennete
se	PRON	se
privait	VERB	priver
de	ADP	de
ces	DET	ce
entretiens	NOUN	entretien
-là	NOUN	-là
:	PUNCT	:
mais	CCONJ	mais
depuis	ADP	depuis
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
me	PRON	me
connaît	VERB	connaître
,	PUNCT	,
nous	PRON	nous
sortons	VERB	sortir
ensemble	ADV	ensemble
le	DET	le
soir	NOUN	soir
,	PUNCT	,
sous	ADP	sous
prétexte	NOUN	prétexte
de	ADP	de
prendre	VERB	prendre
un	DET	un
peu	ADV	peu
l	DET	l
'	DET	'
air	NOUN	air
,	PUNCT	,
et	CCONJ	et
nous	PRON	nous
allons	VERB	aller
à	ADP	à
la	DET	le
place	NOUN	place
s	PRON	s
étienne	PROPN	étienne
,	PUNCT	,
où	PRON	où
M	NOUN	m
Loiseau	PROPN	Loiseau
nous	PRON	nous
joint	VERB	joindre
.	PUNCT	.
Tiennete	PROPN	Tiennete
et	CCONJ	et
lui	PRON	lui
se	PRON	se
disent	VERB	dire
des	DET	un
choses	NOUN	chose
si	ADV	si
douces	ADJ	doux
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
elles	PRON	lui
m	PRON	m
'	PRON	'
attendrissent	VERB	attendrir
le	DET	le
cœur	NOUN	cœur
,	PUNCT	,
et	CCONJ	et
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
me	PRON	me
semble	VERB	semble
que	SCONJ	que
je	PRON	je
suis	AUX	être
de	ADP	de
moitié	NOUN	moitié
dans	ADP	dans
leur	DET	leur
affection	NOUN	affection
:	PUNCT	:
aussi	ADV	aussi
je	PRON	je
me	PRON	me
trouve	VERB	trouve
très	ADV	très
-	ADV	-
heureux	ADJ	heureux
de	ADP	de
les	PRON	le
faciliter	VERB	faciliter
;	PUNCT	;
car	CCONJ	car
leur	DET	leur
fréquentation	NOUN	fréquentation
est	AUX	être
honnête	ADJ	honnête
,	PUNCT	,
et	CCONJ	et
ils	PRON	il
ne	ADV	ne
se	PRON	se
disent	VERB	dire
pas	ADV	pas
un	DET	un
mot	NOUN	mot
,	PUNCT	,
qu	PRON	que
'	SCONJ	'
ils	PRON	il
ne	ADV	ne
pussent	VERB	pouvoir
lâcher	VERB	lâcher
devant	ADP	devant
leurs	DET	leur
pères	NOUN	père
et	CCONJ	et
mère	NOUN	mère
.	PUNCT	.
Par	ADP	par
exemple	NOUN	exemple
,	PUNCT	,
sans	ADP	sans
moi	PRON	moi
,	PUNCT	,
Tiennete	PROPN	Tiennete
n	ADV	n
'	ADV	'
irait	VERB	aller
pas	ADV	pas
aujourd	ADV	aujourd
'	ADV	'
hui	ADV	hui
avec	ADP	avec
son	DET	son
amant	NOUN	amant
à	ADP	à
l	DET	l
'	DET	'
arquebuse	NOUN	arquebuse
,	PUNCT	,
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
tire	VERB	tire
l	DET	l
'	DET	'
	SPACE
oiseau	NOUN	oiseau
	SPACE
;	PUNCT	;
c	PRON	c
'	PRON	'
est	AUX	être
une	DET	un
très	ADJ	trè
-	NOUN	-
jolie	ADJ	joli
fête	NOUN	fête
,	PUNCT	,
où	PRON	où
l	PRON	l
'	PRON	'
on	PRON	on
voit	VERB	voir
toute	ADJ	tout
la	DET	le
ville	NOUN	ville
,	PUNCT	,
et	CCONJ	et
sur-tout	ADV	sur-tout
les	DET	le
dames	NOUN	dame
,	PUNCT	,
dans	ADP	dans
une	DET	un
parure	NOUN	parure
très	ADJ	trè
-	ADJ	-
brillante	ADJ	brillant
.	PUNCT	.
Quant	ADV	quant
à	ADP	à
ce	PRON	ce
que	PRON	que
tu	PRON	tu
me	PRON	me
dis	VERB	dire
de	ADP	de
notre	DET	notre
parenté	NOUN	parenté
	SPACE
à	ADP	à
la	DET	le
quatre	PRON	quatre
	SPACE
avec	ADP	avec
Mademoiselle	NOUN	mademoiselle
Manon	PROPN	Manon
