 	SPACE	 
pûtchoisir	VERB	pûtchoisir
pour	ADP	pour
exécuter	VERB	exécuter
ce	DET	ce
projet	NOUN	projet
.	PUNCT	.
Elle	PRON	lui
résolut	VERB	résoudre
de	ADP	de
rassembler	VERB	rassembler
auprès	ADV	auprès
de	ADP	de
lui	PRON	lui
ces	DET	ce
songes	NOUN	songe
heureux	ADJ	heureux
,	PUNCT	,
dont	PRON	dont
l	DET	l
'	DET	'
unique	ADJ	unique
emploi	NOUN	emploi
est	VERB	être
de	ADP	de
retracer	VERB	retracer
aux	ADP	à
amant	NOUN	amant
aimés	VERB	aimer
le	DET	le
bonheur	NOUN	bonheur
dont	PRON	dont
ils	PRON	il
jouissent	VERB	jouir
,	PUNCT	,
de	ADP	de
consoler	VERB	consoler
ceux	PRON	celui
que	PRON	que
l	PRON	l
'	PRON	'
on	PRON	on
maltraite	VERB	maltraite
,	PUNCT	,
et	CCONJ	et
de	ADP	de
dédommager	VERB	dédommager
les	DET	le
prudes	NOUN	prude
des	ADP	de
ennuis	NOUN	ennui
de	ADP	de
la	DET	le
journée	NOUN	journée
.	PUNCT	.
Quelque	DET	quelque
désirs	NOUN	désir
qu	PRON	que
'	SCONJ	'
elle	PRON	lui
eût	VERB	avoir
qu	SCONJ	qu
'	SCONJ	'
ils	PRON	il
ne	ADV	ne
lui	PRON	lui
peignissent	VERB	peindre
qu	ADV	qu
'	SCONJ	'
elle	PRON	lui
,	PUNCT	,
elle	PRON	lui
crut	VERB	croire
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
devait	VERB	devoir
lui	PRON	lui
faire	AUX	faire
offrir	VERB	offrir
d	ADP	d
'	ADP	'
abord	NOUN	abord
d	DET	d
'	DET	'
autres	ADJ	autre
objets	NOUN	objet
,	PUNCT	,
et	CCONJ	et
ne	ADV	ne
lui	PRON	lui
présenter	VERB	présenter
son	DET	son
image	NOUN	image
que	ADV	que
lorsque	SCONJ	lorsque
,	PUNCT	,
par	ADP	par
les	DET	le
plaisirs	NOUN	plaisir
,	PUNCT	,
elle	PRON	lui
l	PRON	l
'	PRON	'
aurait	AUX	avoir
accoutumé	VERB	accoutumer
à	ADP	à
l	DET	l
'	DET	'
amour	NOUN	amour
.	PUNCT	.
Le	DET	le
tour	NOUN	tour
est	AUX	être
,	PUNCT	,
parbleu	NOUN	parbleu
,	PUNCT	,
assez	ADV	assez
fin	ADJ	fin
!	PUNCT	!
S	PRON	s
'	PRON	'
écria	VERB	écrier
le	DET	le
sultan	NOUN	sultan
:	PUNCT	:
mais	CCONJ	mais
voyez	VERB	voir
,	PUNCT	,
pourtant	ADV	pourtant
,	PUNCT	,
je	PRON	je
vous	PRON	vous
prie	VERB	prier
,	PUNCT	,
ce	PRON	ce
qu	PRON	que
'	PRON	'
une	DET	un
fée	NOUN	fée
fait	VERB	faire
dans	ADP	dans
une	DET	un
histoire	NOUN	histoire
!	PUNCT	!
Et	CCONJ	et
vous	PRON	vous
croyez	VERB	croire
que	SCONJ	que
celle-ci	PRON	celui-ci
ne	ADV	ne
sera	AUX	être
pas	ADV	pas
intéressante	ADJ	intéressant
!	PUNCT	!
Je	PRON	je
ne	ADV	ne
dis	VERB	dire
qu	ADV	qu
'	ADV	'
un	DET	un
mot	NOUN	mot
.	PUNCT	.
Que	SCONJ	que
l	PRON	l
'	PRON	'
on	PRON	on
y	PRON	y
joigne	VERB	joindre
seulement	ADV	seulement
,	PUNCT	,
s	SCONJ	s
'	SCONJ	'
il	PRON	il
se	PRON	se
peut	VERB	pouvoir
,	PUNCT	,
quelque	DET	quelque
calife	NOUN	calife
ou	CCONJ	ou
autre	ADJ	autre
chose	NOUN	chose
qui	PRON	qui
n	ADV	n
'	ADV	'
ait	VERB	avoir
pas	ADV	pas
le	DET	le
sens	NOUN	sens
commun	ADJ	commun
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
fasse	VERB	faire
le	DET	le
bel	ADJ	bel
esprit	NOUN	esprit
,	PUNCT	,
et	CCONJ	et
vous	PRON	vous
verrez	VERB	voir
si	SCONJ	si
celle	PRON	celui
du	ADP	de
visir	NOUN	visir
n	ADV	n
'	ADV	'
ira	VERB	aller
pas	ADV	pas
de	ADP	de
pair	NOUN	pair
avec	ADP	avec
ce	PRON	ce
que	PRON	que
nous	PRON	nous
avons	VERB	avoir
,	PUNCT	,
dans	ADP	dans
ce	DET	ce
genre	NOUN	genre
-là	NOUN	-là
,	PUNCT	,
de	ADP	de
plus	ADV	plus
extraordinaire	ADJ	extraordinaire
et	CCONJ	et
de	ADP	de
plus	ADV	plus
grand	ADJ	grand
.	PUNCT	.
J	PRON	j
'	PRON	'
ai	VERB	avoir
là	ADV	là
-	ADV	-
dessus	ADV	dessus
un	DET	un
tact	NOUN	tact
qui	PRON	qui
ne	ADV	ne
me	PRON	me
trompe	VERB	trompe
jamais	ADV	jamais
.	PUNCT	.
Quand	SCONJ	quand
j	PRON	j
'	PRON	'
ai	AUX	avoir
vu	VERB	voir
,	PUNCT	,
par	ADP	par
exemple	NOUN	exemple
,	PUNCT	,
qu	SCONJ	qu
'	SCONJ	'
il	PRON	il
était	AUX	être
question	NOUN	question
,	PUNCT	,
en	ADP	en
commençant	VERB	commencer
,	PUNCT	,
d	ADP	d
'	ADP	'
une	DET	un
presque	ADV	presque
'	PUNCT	'
île	NOUN	île
,	PUNCT	,
et	CCONJ	et
d	ADP	d
'	ADP	'
un	DET	un
royaume	NOUN	royaume
dont	PRON	dont
je	PRON	je
n	ADV	n
'	ADV	'
avais	AUX	avoir
jamaisentendu	VERB	jamaisentendu
parler	VERB	parler
,	PUNCT	,
je	PRON	je
me	PRON	me
suis	AUX	être
dit	VERB	dire
,	PUNCT	,
cela	PRON	cela
sera	AUX	être
beau	ADJ	beau
.	PUNCT	.
Non	ADV	non
,	PUNCT	,
que	SCONJ	que
l	PRON	l
'	PRON	'
on	PRON	on
ne	ADV	ne
me	PRON	me
fasse	VERB	faire
plaisir	NOUN	plaisir
quand	SCONJ	quand
on	PRON	on
me	PRON	me
transporte	VERB	transporte
à	ADP	à
Bagdat	PROPN	Bagdat
,	PUNCT	,
et	CCONJ	et
même	ADV	même
à	ADP	à
Balsora	PROPN	Balsora
,	PUNCT	,
parce	SCONJ	parce
que	SCONJ	que
du	ADP	de
temps	NOUN	temps
du	ADP	de
calife	NOUN	calife
Haroun	PROPN	Haroun
Al	PROPN	Al
Reschid	PROPN	Reschid
,	PUNCT	,
il	PRON	il
s	PRON	s
'	PRON	'
y	PRON	y
est	AUX	être
passé	VERB	passer
de	DET	de
fort	ADV	fort
grandes	ADJ	grand
choses	NOUN	chose
:	PUNCT	:
mais	CCONJ	mais
avec	ADP	avec
tout	ADJ	tout
cela	PRON	cela
pourtant	ADV	pourtant
,	PUNCT	,
il	PRON	il
s	PRON	s
'	PRON	'
en	PRON	en
faut	VERB	falloir
beaucoup	ADV	beaucoup
,	PUNCT	,
mais	CCONJ	mais
je	PRON	je
dis	VERB	dire
beaucoup	ADV	beaucoup
,	PUNCT	,
que	SCONJ	que
je	PRON	je
fasse	VERB	faire
de	ADP	de
ces	DET	ce
villes	NOUN	ville
-là	NOUN	-là
,	PUNCT	,
et	CCONJ	et
de	ADP	de
tout	ADJ	tout
leur	DET	leur
territoire	NOUN	territoire
autant	ADV	autant
de	ADP	de
cas	NOUN	cas
que	SCONJ	que
de	ADP	de
l	DET	l
'	DET	'
île	NOUN	île
de	ADP	de
Sérendib	PROPN	Sérendib
,	PUNCT	,
ou	CCONJ	ou
de	ADP	de
l	DET	l
'	DET	'
île	NOUN	île
d	ADP	d
'	ADP	'
Ebene	PROPN	Ebene
,	PUNCT	,
où	PRON	où
il	PRON	il
ne	ADV	ne
put	VERB	pouvoir
jamais	ADV	jamais
arriver	VERB	arriver
rien	PRON	rien
que	SCONJ	que
d	ADP	d
'	ADP	'
inconcevable	ADJ	inconcevable
,	PUNCT	,
et	CCONJ	et
même	ADV	même
d	ADP	d
'	ADP	'
extraordinaire	ADJ	extraordinaire
;	PUNCT	;
et	CCONJ	et
d	ADP	d
'	ADP	'
où	PRON	où
,	PUNCT	,
par	ADP	par
conséquent	NOUN	conséquent
,	PUNCT	,
un	DET	un
conteur	NOUN	conteur
bien	ADV	bien
avisé	VERB	aviser
ne	ADV	ne
doit	VERB	devoir
pas	ADV	pas
sortir	VERB	sortir
,	PUNCT	,
à	ADP	à
moins	ADV	moins
que	SCONJ	que
,	PUNCT	,
comme	ADP	comme
Moslem	PROPN	Moslem
,	PUNCT	,
on	PRON	on
ne	ADV	ne
soit	AUX	être
assez	ADV	assez
heureux	ADJ	heureux
pour	ADP	pour
trouver	VERB	trouver
un	DET	un
pays	NOUN	pays
dont	PRON	dont
personne	PRON	personne
n	ADV	n
'	ADV	'
ait	VERB	avoir
connaissance	NOUN	connaissance
.	PUNCT	.
Mais	CCONJ	mais
,	PUNCT	,
il	PRON	il
faut	VERB	falloir
l	PRON	l
'	PRON	'
avouer	VERB	avouer
,	PUNCT	,
cela	PRON	cela
est	AUX	être
si	ADV	si
rare	ADJ	rare
!	PUNCT	!
Si	ADV	si
rare	ADJ	rare
qu	SCONJ	qu
'	SCONJ	'
un	DET	un
homme	NOUN	homme
raisonnable	ADJ	raisonnable
ne	ADV	ne
peut	VERB	pouvoir
guère	ADV	guère
compter	VERB	compter
là	ADV	là
-	ADV	-
dessus	ADV	dessus
.	PUNCT	.

	SPACE	

LIVRE	NOUN	livre
1	NUM	1
PARTIE	NOUN	partie
1	NUM	1
CHAPITRE	NOUN	chapitre
3	NUM	3
Aussi	ADV	aussi
-	ADV	-
tôt	ADV	tôt
que	SCONJ	que
le	DET	le
prince	NOUN	prince
fut	AUX	être
couché	VERB	coucher
,	PUNCT	,
le	DET	le
génie	NOUN	génie
du	ADP	de
sommeil	NOUN	sommeil
,	PUNCT	,
selon	ADP	selon
les	DET	le
ordres	NOUN	ordre
qu	PRON	que
'	PRON	'
il	PRON	il
avait	AUX	avoir
reçus	VERB	recevoir
,	PUNCT	,
s	PRON	s
'	PRON	'
empara	VERB	emparer
de	ADP	de
lui	PRON	lui
,	PUNCT	,
et	CCONJ	et
amena	VERB	amener
les	DET	le
songes	NOUN	songe
:	PUNCT	:
et	CCONJ	et
la	DET	le
fée	NOUN	fée
,	PUNCT	,
dans	ADP	dans
laseule	ADJ	laseul
intention	NOUN	intention
de	ADP	de
l	PRON	l
'	PRON	'
observer	VERB	observer
,	PUNCT	,
se	PRON	se
plaça	VERB	placer
à	ADP	à
ses	DET	son
côtés	NOUN	côté
,	PUNCT	,
non	ADV	non
sans	ADP	sans
avoir	AUX	avoir
pris	VERB	prendre
la	DET	le
sage	ADJ	sage
précaution	NOUN	précaution
de	ADP	de
le	PRON	le
faire	AUX	faire
dormir	VERB	dormir
assez	ADV	assez
profondément	ADV	profondément
pour	ADP	pour
que	SCONJ	que
le	DET	le
trouble	NOUN	trouble
de	ADP	de
ses	DET	son
sens	NOUN	sens
,	PUNCT	,
à	ADP	à
quelque	DET	quelque
point	NOUN	point
qu	PRON	que
'	SCONJ	'
il	PRON	il
allât	VERB	aller
,	PUNCT	,
ne	ADV	ne
pût	VERB	pouvoir
l	PRON	l
'	PRON	'
éveiller	VERB	éveiller
.	PUNCT	.
Bientôt	ADV	bientôt
,	PUNCT	,
suivant	VERB	suivre
les	DET	le
désirs	NOUN	désir
de	ADP	de
la	DET	le
fée	NOUN	fée
,	PUNCT	,
les	DET	le
objets	NOUN	objet
les	DET	le
plus	ADV	plus
riant	ADJ	riant
et	CCONJ	et
les	DET	le
plus	ADV	plus
voluptueux	ADJ	voluptueux
s	PRON	s
'	PRON	'
offrirent	VERB	offrir
à	ADP	à
lui	PRON	lui
.	PUNCT	.
Transporté	VERB	transporter
dans	ADP	dans
un	DET	un
palais	NOUN	palais
où	PRON	où
tout	ADJ	tout
ce	PRON	ce
qui	PRON	qui
peut	VERB	pouvoir
étonner	VERB	étonner
,	PUNCT	,
et	CCONJ	et
charmer	VERB	charmer
les	DET	le
regards	NOUN	regard
,	PUNCT	,
se	PRON	se
trouvait	VERB	trouver
rassemblé	VERB	rassembler
,	PUNCT	,
de	DET	de
fort	ADV	fort
belles	ADJ	bel
houris	NOUN	houri
vêtues	VERB	vêtir
le	DET	le
plus	ADV	plus
galamment	ADV	galamment
,	PUNCT	,
et	CCONJ	et
le	DET	le
plus	ADV	plus
légèrement	ADV	légèrement
du	ADP	de
monde	NOUN	monde
,	PUNCT	,
vinrent	VERB	venir
le	PRON	le
recevoir	VERB	recevoir
.	PUNCT	.
Pendant	ADP	pendant
que	SCONJ	que
ses	DET	son
yeux	NOUN	oeil
erroient	VERB	erroier
sur	ADP	sur
mille	NUM	mille
beautés	NOUN	beauté
que	SCONJ	que
la	DET	le
gaze	NOUN	gaze
dont	PRON	dont
elles	PRON	lui
étaient	AUX	être
couvertes	VERB	couvrir
,	PUNCT	,
n	ADV	n
'	ADV	'
en	PRON	en
rendait	VERB	rendre
que	ADV	que
plus	ADV	plus
touchantes	ADJ	touchant
,	PUNCT	,
on	PRON	on
le	PRON	le
conduisit	VERB	conduire
dans	ADP	dans
un	DET	un
cabinet	NOUN	cabinet
où	PRON	où
une	DET	un
jeune	ADJ	jeune
personne	NOUN	personne
,	PUNCT	,
plus	ADV	plus
brillante	ADJ	brillant
mille	NUM	mille
fois	NOUN	fois
que	SCONJ	que
celles	PRON	celui
qu	PRON	que
'	PRON	'
il	PRON	il
venait	VERB	venir
d	ADP	d
'	ADP	'
admirer	VERB	admirer
,	PUNCT	,
était	AUX	être
languissamment	ADV	languissamment
couchée	VERB	coucher
sur	ADP	sur
des	DET	un
carreaux	NOUN	carreau
.	PUNCT	.
En	ADP	en
ce	DET	ce
moment	NOUN	moment
,	PUNCT	,
il	PRON	il
se	PRON	se
trouva	VERB	trouver
seul	ADJ	seul
avec	ADP	avec
cette	DET	ce
divinité	NOUN	divinité
qui	PRON	qui
semblait	VERB	sembler
rêver	VERB	rêver
,	PUNCT	,
et	CCONJ	et
qui	PRON	qui
offrait	VERB	offrir
à	ADP	à
ses	DET	son
regards	NOUN	regard
tous	ADJ	tout
les	DET	le
charmes	NOUN	charme
qui	PRON	qui
peuvent	VERB	pouvoir
séduire	VERB	séduire
les	DET	le
sens	NOUN	sens
.	PUNCT	.
Lorsqu	SCONJ	lorsqu
'	SCONJ	'
elle	PRON	lui
sortit	VERB	sortir
de	ADP	de
sa	DET	son
rêverie	NOUN	rêverie
,	PUNCT	,
Schézaddin	PROPN	Schézaddin
,	PUNCT	,
plus	ADV	plus
tendre	ADJ	tendre
que	SCONJ	que
quand	SCONJ	quand
il	PRON	il
ne	ADV	ne
dormait	VERB	dormir
pas	ADV	pas
,	PUNCT	,
était	VERB	être
déjà	ADV	déjà
à	ADP	à
genoux	NOUN	genou
auprès	ADV	auprès
d	ADP	d
'	ADP	'
elle	PRON	lui
,	PUNCT	,
où	PRON	où
il	PRON	il
admirait	VERB	admirer
,	PUNCT	,
soupirait	VERB	soupirer
,	PUNCT	,
desiroit	VERB	desiroit
,	PUNCT	,
et	CCONJ	et
n	ADV	n
'	ADV	'
osait	VERB	oser
rien	PRON	rien
de	ADP	de
plus	ADV	plus
.	PUNCT	.
Pour	ADP	pour
la	DET	le
nymphe	NOUN	nymphe
,	PUNCT	,
elle	PRON	lui
parut	VERB	paraître
plus	ADV	plus
étonnée	ADJ	étonné
de	ADP	de
le	PRON	le
voir	VERB	voir
,	PUNCT	,
que	SCONJ	que
honteuse	ADJ	honteux
de	ADP	de
l	DET	l
'	DET	'
état	NOUN	état
dans	ADP	dans
lequel	PRON	lequel
il	PRON	il
la	PRON	le
surprenait	VERB	surprendre
;	PUNCT	;
elle	PRON	lui
s	PRON	s
'	PRON	'
embellit	VERB	embellir
encore	ADV	encore
par	ADP	par
l	DET	l
'	DET	'
expression	NOUN	expression
que	PRON	que
mit	VERB	mettre
dans	ADP	dans
ses	DET	son
yeux	NOUN	oeil
la	DET	le
présence	NOUN	présence
du	ADP	de
prince	NOUN	prince
:	PUNCT	:
sans	ADP	sans
l	PRON	l
'	PRON	'
interroger	VERB	interroger
,	PUNCT	,
elle	PRON	lui
lui	PRON	lui
sourit	VERB	sourire
tendrement	ADV	tendrement
,	PUNCT	,
soupira	VERB	soupirer
plus	ADV	plus
tendrement	ADV	tendrement
encore	ADV	encore
,	PUNCT	,
et	CCONJ	et
se	PRON	se
précipita	VERB	précipiter
dans	ADP	dans
ses	DET	son
bras	NOUN	bras
.	PUNCT	.
Toutes	ADJ	tout
ces	DET	ce
choses	NOUN	chose
,	PUNCT	,
qui	PRON	qui
,	PUNCT	,
quand	SCONJ	quand
on	PRON	on
consulte	VERB	consulte
la	DET	le
pudeur	NOUN	pudeur
,	PUNCT	,
sont	AUX	être
assez	ADV	assez
ordinairement	ADV	ordinairement
l	DET	l
'	DET	'
ouvrage	NOUN	ouvrage
de	ADP	de
huit	NUM	huit
jours	NOUN	jour
,	PUNCT	,
se	PRON	se
firent	VERB	faire
en	ADP	en
moins	ADV	moins
d	ADP	d
'	ADP	'
une	DET	un
minute	NOUN	minute
.	PUNCT	.
Il	PRON	il
faudrait	VERB	falloir
,	PUNCT	,
au	ADP	au
reste	NOUN	reste
,	PUNCT	,
pour	ADP	pour
s	PRON	s
'	PRON	'
en	PRON	en
étonner	VERB	étonner
,	PUNCT	,
ignorer	VERB	ignorer
à	ADP	à
quel	DET	quel
point	NOUN	point
les	DET	le
songes	NOUN	songe
sont	AUX	être
ennemis	NOUN	ennemi
des	ADP	de
bienséances	NOUN	bienséance
.	PUNCT	.
Tout	ADV	tout
délicat	ADJ	délicat
qu	PRON	que
'	PRON	'
était	AUX	être
Schézaddin	PROPN	Schézaddin
,	PUNCT	,
une	DET	un
déclaration	NOUN	déclaration
si	ADV	si
vive	ADJ	vif
et	CCONJ	et
si	ADV	si
prompte	ADJ	prompt
,	PUNCT	,
ne	ADV	ne
le	PRON	le
révolta	VERB	révolter
pas	ADV	pas
,	PUNCT	,
et	CCONJ	et
il	PRON	il
se	PRON	se
livra	VERB	livrer
aux	ADP	à
empressement	NOUN	empressement
de	ADP	de
la	DET	le
nymphe	NOUN	nymphe
avec	ADP	avec
autant	ADV	autant
d	ADP	d
'	ADP	'
ardeur	NOUN	ardeur
que	SCONJ	que
si	SCONJ	si
elle	PRON	lui
lui	PRON	lui
eût	AUX	avoir
laissé	VERB	laisser
le	DET	le
temps	NOUN	temps
de	ADP	de
désirer	VERB	désirer
ses	DET	son
bontés	NOUN	bonté
.	PUNCT	.
La	DET	le
fée	NOUN	fée
qui	PRON	qui
,	PUNCT	,
jusques	ADP	jusques
à	ADP	à
ce	DET	ce
moment	NOUN	moment
s	PRON	s
'	PRON	'
était	AUX	être
contentée	VERB	contenter
d	ADP	d
'	ADP	'
être	AUX	être
spectatrice	NOUN	spectateur
,	PUNCT	,
ne	ADV	ne
put	VERB	pouvoir
,	PUNCT	,
sans	ADP	sans
se	PRON	se
sentir	VERB	sentir
vivement	ADV	vivement
émue	VERB	émouvoir
,	PUNCT	,
voir	VERB	voir
les	DET	le
transports	NOUN	transport
dans	ADP	dans
lesquels	PRON	lequel
Schézaddin	PROPN	Schézaddin
commençait	VERB	commencer
à	ADP	à
s	PRON	s
'	PRON	'
égarer	VERB	égarer
.	PUNCT	.
Que	ADV	que
de	ADP	de
raisons	NOUN	raison
d	ADP	d
'	ADP	'
en	PRON	en
profiter	VERB	profiter
se	PRON	se
présentèrent	VERB	présenter
à	ADP	à
son	DET	son
esprit	NOUN	esprit
!	PUNCT	!
Quelle	DET	quel
faiblesse	NOUN	faiblesse
pouvait	VERB	pouvoir
jamais	ADV	jamais
être	AUX	être
plus	ADV	plus
ignorée	VERB	ignorer
!	PUNCT	!
Cet	DET	ce
amant	NOUN	amant
même	ADV	même
qu	PRON	que
'	PRON	'
elle	PRON	lui
combleroit	VERB	combleroit
de	ADP	de
plaisirs	NOUN	plaisir
,	PUNCT	,
croirait	VERB	croire
toujours	ADV	toujours
n	ADV	n
'	ADV	'
avoir	AUX	avoir
joui	VERB	jouir
que	ADV	que
d	ADP	d
'	ADP	'
une	DET	un
illusion	NOUN	illusion
.	PUNCT	.
Elle	PRON	lui
neseroit	VERB	neseroit
pas	ADV	pas
,	PUNCT	,
à	ADP	à
la	DET	le
vérité	NOUN	vérité
,	PUNCT	,
l	DET	l
'	DET	'
objet	NOUN	objet
de	ADP	de
ses	DET	son
désirs	NOUN	désir
;	PUNCT	;
mais	CCONJ	mais
aussi	ADV	aussi
elle	PRON	lui
n	ADV	n
'	ADV	'
aurait	VERB	avoir
à	ADP	à
craindre	VERB	craindre
ni	CCONJ	ni
son	DET	son
indiscrétion	NOUN	indiscrétion
,	PUNCT	,
ni	CCONJ	ni
ses	DET	son
dégoûts	NOUN	dégoût
.	PUNCT	.
D	ADP	d
'	ADP	'
ailleurs	ADV	ailleurs
,	PUNCT	,
ne	ADV	ne
serait	AUX	être
-ce	PRON	-ce
pas	ADV	pas
elle	PRON	lui
qui	PRON	qui
le	PRON	le
rendrait	VERB	rendre
véritablement	ADV	véritablement
heureux	ADJ	heureux
?	PUNCT	?
Elle	PRON	lui
n	ADV	n
'	ADV	'
eût	VERB	avoir
pas	ADV	pas
le	DET	le
temps	NOUN	temps
de	ADP	de
faire	VERB	faire
sur	ADP	sur
tout	ADJ	tout
cela	PRON	cela
de	DET	de
bien	ADV	bien
longues	ADJ	long
réflexions	NOUN	réflexion
.	PUNCT	.
La	DET	le
nymphe	NOUN	nymphe
devenait	VERB	devenir
si	ADV	si
faible	ADJ	faible
,	PUNCT	,
et	CCONJ	et
le	DET	le
prince	NOUN	prince
était	AUX	être
si	ADV	si
pressant	ADJ	pressant
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
pour	ADP	pour
peu	ADV	peu
qu	SCONJ	qu
'	SCONJ	'
elle	PRON	lui
eût	AUX	avoir
encore	ADV	encore
délibéré	VERB	délibérer
,	PUNCT	,
le	DET	le
bonheur	NOUN	bonheur
de	ADP	de
son	DET	son
amant	NOUN	amant
n	ADV	n
'	ADV	'
aurait	AUX	avoir
pas	ADV	pas
été	AUX	être
son	DET	son
ouvrage	NOUN	ouvrage
:	PUNCT	:
il	PRON	il
le	PRON	le
fut	AUX	être
.	PUNCT	.
Bientôt	ADV	bientôt
après	ADV	après
,	PUNCT	,
la	DET	le
nymphe	NOUN	nymphe
commença	VERB	commencer
avec	ADP	avec
Schézaddin	PROPN	Schézaddin
une	DET	un
conversation	NOUN	conversation
fort	ADV	fort
tendre	ADJ	tendre
,	PUNCT	,
qui	PRON	qui
cependant	ADV	cependant
l	PRON	l
'	PRON	'
ennuya	VERB	ennuyer
,	PUNCT	,
et	CCONJ	et
dont	PRON	dont
il	PRON	il
chercha	VERB	chercher
à	ADP	à
se	PRON	se
distraire	VERB	distraire
,	PUNCT	,
de	ADP	de
la	DET	le
façon	NOUN	façon
que	PRON	que
dans	ADP	dans
ce	DET	ce
moment	NOUN	moment
-là	NOUN	-là
,	PUNCT	,
il	PRON	il
crut	VERB	croire
la	DET	le
plus	ADV	plus
convenable	ADJ	convenable
.	PUNCT	.
Le	DET	le
peu	NOUN	peu
d	ADP	d
'	ADP	'
attention	NOUN	attention
que	PRON	que
la	DET	le
nymphe	NOUN	nymphe
apportait	VERB	apporter
à	ADP	à
se	PRON	se
défendre	VERB	défendre
de	ADP	de
tous	ADJ	tout
les	DET	le
riens	NOUN	rien
qu	PRON	que
'	PRON	'
il	PRON	il
imaginait	VERB	imaginer
,	PUNCT	,
et	CCONJ	et
le	DET	le
plaisir	NOUN	plaisir
avec	ADP	avec
lequel	PRON	lequel
elle	PRON	lui
semblait	VERB	sembler
se	PRON	se
livrer	VERB	livrer
à	ADP	à
ses	DET	son
entreprises	NOUN	entreprise
,	PUNCT	,
donnèrent	VERB	donner
au	ADP	au
prince	NOUN	prince
l	DET	l
'	DET	'
idée	NOUN	idée
d	ADP	d
'	ADP	'
exiger	VERB	exiger
d	ADP	d
'	ADP	'
elle	PRON	lui
de	DET	de
nouvelles	ADJ	nouveau
complaisances	NOUN	complaisance
.	PUNCT	.
La	DET	le
nymphe	NOUN	nymphe
le	PRON	le
trouva	VERB	trouver
si	ADV	si
barbare	ADJ	barbare
,	PUNCT	,
et	CCONJ	et
se	PRON	se
plaignit	VERB	plaindre
si	ADV	si
amèrement	ADV	amèrement
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
osait	VERB	oser
lui	PRON	lui
demander	VERB	demander
,	PUNCT	,
que	SCONJ	que
la	DET	le
fée	NOUN	fée
ne	ADV	ne
douta	VERB	douter
pas	ADV	pas
que	SCONJ	que
des	DET	un
reproches	NOUN	reproche
si	ADV	si
sanglant	ADJ	sanglant
n	ADV	n
'	ADV	'
annonçassent	VERB	annoncer
de	DET	de
nouvelles	ADJ	nouveau
bontés	NOUN	bonté
.	PUNCT	.
Dans	ADP	dans
quel	DET	quel
cruel	ADJ	cruel
état	NOUN	état
ne	ADV	ne
se	PRON	se
trouvait	VERB	trouver
-	PRON	-
ellepas	ADV	ellepas
?	PUNCT	?
Peut	VERB	pouvoir
-elle	PRON	lui
aider	VERB	aider
encore	ADV	encore
à	ADP	à
l	DET	l
'	DET	'
illusion	NOUN	illusion
,	PUNCT	,
sans	ADP	sans
avoir	VERB	avoir
rien	PRON	rien
à	ADP	à
se	PRON	se
reprocher	VERB	reprocher
?	PUNCT	?
Sa	DET	son
vertu	NOUN	vertu
,	PUNCT	,
même	ADV	même
sa	DET	son
délicatesse	NOUN	délicatesse
doivent	VERB	devoir
-	PRON	-
elles	PRON	lui
être	AUX	être
contentes	ADJ	content
de	ADP	de
ce	PRON	ce
qu	PRON	que
'	PRON	'
elle	PRON	lui
fait	VERB	faire
pour	ADP	pour
Schézaddin	PROPN	Schézaddin
?	PUNCT	?
N	ADV	n
'	ADV	'
est	AUX	être
-il	PRON	il
pas	ADV	pas
affreux	ADJ	affreux
pour	ADP	pour
l	DET	l
'	DET	'
une	PRON	un
d	ADP	d
'	ADP	'
essuyer	VERB	essuyer
des	DET	un
transports	NOUN	transport
dont	PRON	dont
elle	PRON	lui
ne	ADV	ne
doit	VERB	devoir
rien	PRON	rien
à	ADP	à
ses	DET	son
charmes	NOUN	charme
,	PUNCT	,
ni	CCONJ	ni
aux	ADP	à
sentiment	NOUN	sentiment
du	ADP	de
prince	NOUN	prince
;	PUNCT	;
est	AUX	être
-ce	PRON	-ce
assez	ADV	assez
pour	ADP	pour
l	DET	l
'	DET	'
autre	PRON	autre
,	PUNCT	,
que	SCONJ	que
sa	DET	son
faiblesse	NOUN	faiblesse
soit	AUX	être
ignorée	VERB	ignorer
?	PUNCT	?
Mais	CCONJ	mais
,	PUNCT	,
si	SCONJ	si
elle	PRON	lui
ne	ADV	ne
se	PRON	se
prête	VERB	prête
pas	ADV	pas
à	ADP	à
la	DET	le
situation	NOUN	situation
,	PUNCT	,
il	PRON	il
ne	ADV	ne
lui	PRON	lui
devra	VERB	devoir
donc	ADV	donc
rien	PRON	rien
?	PUNCT	?
Eh	INTJ	Eh
!	PUNCT	!
N	ADV	n
'	ADV	'
est-elle	PRON	est-elle
pas	ADV	pas
assez	ADV	assez
humiliée	VERB	humilier
de	ADP	de
n	ADV	n
'	ADV	'
être	AUX	être
pas	ADV	pas
ce	PRON	ce
qu	PRON	que
'	PRON	'
il	PRON	il
désir	VERB	désir
!	PUNCT	!
Faut	VERB	falloir
-il	PRON	il
encore	ADV	encore
...	PUNCT	...
la	DET	le
fée	NOUN	fée
assurément	ADV	assurément
était	AUX	être
bien	ADV	bien
à	ADP	à
plaindre	VERB	plaindre
!	PUNCT	!
Tantôt	ADV	tantôt
on	PRON	on
