 	SPACE	 
LETTRE	NOUN	lettre
1	NUM	1
Paris	PROPN	Paris
,	PUNCT	,
lundi	NOUN	lundi
2	NUM	2
novembre	NOUN	novembre
17	NUM	17
.	PUNCT	.
J	PRON	j
'	PRON	'
attendais	VERB	attendre
votre	DET	votre
réponse	NOUN	réponse
avec	ADP	avec
impatience	NOUN	impatience
;	PUNCT	;
je	PRON	je
pensais	VERB	penser
quelle	PRON	quel
m	PRON	m
'	PRON	'
annonceroit	VERB	annonceroit
un	DET	un
heureux	ADJ	heureux
changement	NOUN	changement
dans	ADP	dans
les	DET	le
dispositions	NOUN	disposition
de	ADP	de
ce	DET	ce
bon	ADJ	bon
parent	NOUN	parent
,	PUNCT	,
qui	PRON	qui
montre	VERB	montre
tant	ADV	tant
de	ADP	de
politesse	NOUN	politesse
et	CCONJ	et
d	ADP	d
'	ADP	'
obstination	NOUN	obstination
,	PUNCT	,
en	ADP	en
s	PRON	s
'	PRON	'
efforçant	VERB	efforcer
de	ADP	de
ruiner	VERB	ruiner
votre	DET	votre
sœur	NOUN	sœur
.	PUNCT	.
Je	PRON	je
suis	AUX	être
bien	ADV	bien
irritée	VERB	irriter
contre	ADP	contre
lui	PRON	lui
,	PUNCT	,
mon	DET	mon
cher	ADJ	cher
comte	NOUN	comte
;	PUNCT	;
cette	DET	ce
désagréable	ADJ	désagréable
discussion	NOUN	discussion
d	ADP	d
'	ADP	'
intérêt	NOUN	intérêt
vous	PRON	vous
a	AUX	avoir
fait	AUX	faire
passer	VERB	passer
l	DET	l
'	DET	'
automne	NOUN	automne
en	ADP	en
Bretagne	PROPN	Bretagne
,	PUNCT	,
elle	PRON	lui
vous	PRON	vous
y	PRON	y
retiendra	VERB	retenir
peut-être	ADV	peut-être
tout	ADJ	tout
l	DET	l
'	DET	'
hiver	NOUN	hiver
.	PUNCT	.
Vous	PRON	vous
devez	VERB	devoir
des	DET	un
conseils	NOUN	conseil
à	ADP	à
votre	DET	votre
sœur	NOUN	sœur
;	PUNCT	;
des	DET	un
soins	NOUN	soin
,	PUNCT	,
des	DET	un
secours	NOUN	secours
à	ADP	à
vos	DET	votre
neveux	NOUN	neveu
:	PUNCT	:
le	DET	le
sacrifice	NOUN	sacrifice
de	ADP	de
votre	DET	votre
temps	NOUN	temps
,	PUNCT	,
de	ADP	de
vos	DET	votre
plaisirs	NOUN	plaisir
est	AUX	être
vraiment	ADV	vraiment
généreux	ADJ	généreux
,	PUNCT	,
je	PRON	je
l	PRON	l
'	PRON	'
approuve	VERB	approuve
,	PUNCT	,
mais	CCONJ	mais
je	PRON	je
ne	ADV	ne
vous	PRON	vous
verrai	VERB	voir
point	ADV	point
:	PUNCT	:
je	PRON	je
me	PRON	me
le	PRON	le
dis	VERB	dire
avec	ADP	avec
bien	ADV	bien
du	ADP	de
regret	NOUN	regret
,	PUNCT	,
avec	ADP	avec
